Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Unnamed: 5,Unnamed: 6
134291.4,0.0001272819,4.653553e-09,430.0,430.0,,
134312.1,0.0001272652,4.661902e-09,430.0,430.0,,
134332.7,0.0001272578,3.379941e-08,430.0,430.0,,
134354.1,0.0001273138,1.729354e-08,430.0,430.0,,
134375.1,0.0001272925,1.480428e-08,430.01,430.01,,
134396.2,0.0001272813,9.440457e-09,430.0,430.0,,
134417.1,0.0001272674,4.695151e-09,430.0,430.0,,
134437.5,0.0001272747,9.043721e-09,430.01,430.01,,
134458.0,0.0001272405,1.737975e-08,430.01,430.01,,
134478.8,0.0001272478,1.908926e-08,429.99,429.99,,
134499.5,0.0001272603,3.568707e-08,430.01,430.01,,
134520.2,0.000127175,2.730079e-08,430.0,430.0,,
134541.1,0.000127226,1.311488e-08,430.0,430.0,,
134561.6,0.0001272233,9.405081e-09,430.01,430.01,,
134582.0,0.0001272008,6.142746e-09,430.0,430.0,,
134602.8,0.0001272155,8.553752e-09,430.0,430.0,,
134623.3,0.0001272408,8.84182e-09,430.0,430.0,,
134644.1,0.0001272274,8.395766e-09,430.01,430.01,,
134665.0,0.000127231,1.264032e-08,429.99,429.99,,
134685.7,0.0001272642,5.432413e-09,430.01,430.01,,
134706.6,0.0001272591,7.766738e-09,430.0,430.0,,
134726.9,0.0001272478,6.408328e-09,430.0,430.0,,
134747.7,0.000127263,6.236096e-09,430.0,430.0,,
134768.2,0.0001272529,1.114002e-08,430.0,430.0,,
134789.1,0.0001272672,1.286511e-08,430.0,430.0,,
134810.3,0.0001272854,7.77746e-09,430.0,430.0,,
134830.7,0.0001272493,2.505572e-08,430.0,430.0,,
134851.5,0.0001272326,8.630695e-09,430.0,430.0,,
134872.4,0.000127274,9.899495e-09,430.0,430.0,,
134892.7,0.0001272807,8.718435e-09,430.0,430.0,,
134914.2,0.0001272936,6.432556e-09,430.01,430.01,,
134934.5,0.0001272966,7.560129e-09,430.0,430.0,,
134954.9,0.0001273071,8.412293e-09,430.0,430.0,,
134975.4,0.0001273208,5.672546e-09,430.0,430.0,,
134995.9,0.0001272997,8.895067e-09,430.0,430.0,,
135016.2,0.0001272909,2.13177e-09,430.0,430.0,,
135036.6,0.0001272762,7.254118e-09,430.0,430.0,,
135056.8,0.0001273078,2.849093e-08,430.0,430.0,,
135078.0,0.0001272992,2.886289e-08,430.02,430.02,,
135098.4,0.0001272574,1.326817e-08,429.99,429.99,,
135118.8,0.000127306,1.312335e-08,430.0,430.0,,
135139.6,0.0001272838,9.554522e-09,430.01,430.01,,
135160.1,0.0001273033,2.246009e-08,429.99,429.99,,
135180.7,0.0001273222,1.722917e-08,430.01,430.01,,
135201.0,0.000127278,4.496913e-09,430.0,430.0,,
135221.3,0.000127298,1.144067e-08,429.99,429.99,,
135241.8,0.0001272957,1.495215e-08,430.01,430.01,,
135262.1,0.0001272785,6.996031e-09,430.0,430.0,,
135283.0,0.0001273124,1.256273e-08,430.0,430.0,,
135304.0,0.000127314,9.486833e-09,430.0,430.0,,
135325.0,0.000127305,6.97615e-09,430.0,430.0,,
135345.3,0.0001273119,8.799621e-09,430.01,430.01,,
135365.7,0.0001273059,5.665686e-09,430.0,430.0,,
135386.4,0.0001273216,6.113737e-09,430.0,430.0,,
135407.4,0.0001273236,8.422193e-09,430.0,430.0,,
135428.0,0.0001272981,1.24851e-08,430.01,430.01,,
135448.7,0.0001272869,9.65459e-09,429.99,429.99,,
135469.3,0.000127303,1.817202e-08,430.0,430.0,,
135490.6,0.0001272634,7.734483e-09,430.0,430.0,,
135511.5,0.0001272802,1.145814e-08,430.01,430.01,,
135532.2,0.0001272447,1.094481e-08,430.0,430.0,,
135552.9,0.0001272701,1.015929e-08,430.0,430.0,,
135573.6,0.0001272487,2.180749e-08,430.01,430.01,,
135594.4,0.0001272561,1.743846e-08,430.0,430.0,,
135615.0,0.000127276,1.179454e-08,430.0,430.0,,
135635.8,0.0001272543,1.147025e-08,430.0,430.0,,
135656.5,0.0001272536,1.553634e-08,430.0,430.0,,
135677.1,0.0001272604,2.519788e-08,430.0,430.0,,
135697.2,0.0001272115,5.986095e-09,430.0,430.0,,
135718.1,0.0001272035,4.403282e-09,430.0,430.0,,
135739.1,0.0001272066,1.748142e-08,430.0,430.0,,
135759.9,0.0001271824,7.214184e-09,430.0,430.0,,
135780.6,0.0001271781,8.659613e-09,430.0,430.0,,
135801.6,0.0001271432,7.743097e-09,430.0,430.0,,
135822.0,0.0001271419,1.009345e-08,430.0,430.0,,
135842.5,0.0001271385,8.154753e-09,430.01,430.01,,
135863.3,0.0001271383,9.78718e-09,430.0,430.0,,
135884.4,0.0001271931,1.570881e-08,430.0,430.0,,
135905.3,0.0001271476,1.306565e-08,430.0,430.0,,
135926.0,0.0001271818,1.03258e-08,430.0,430.0,,
135946.8,0.0001271923,6.272515e-09,430.01,430.01,,
135967.6,0.0001271822,1.039017e-08,429.99,429.99,,
135988.5,0.0001271871,1.512503e-08,430.01,430.01,,
136009.0,0.000127109,1.284956e-08,430.0,430.0,,
136029.7,0.0001271283,1.521731e-08,430.0,430.0,,
136050.4,0.0001271578,3.994441e-09,430.0,430.0,,
136071.3,0.0001271727,1.289315e-08,430.0,430.0,,
136092.1,0.0001271694,9.045564e-09,430.0,430.0,,
136112.7,0.0001271549,9.39799e-09,430.0,430.0,,
136133.7,0.0001271577,8.300602e-09,430.0,430.0,,
136154.5,0.000127163,4e-09,430.0,430.0,,
136175.4,0.0001271562,6.05163e-09,430.0,430.0,,
136196.1,0.0001271448,1.219107e-08,429.99,429.99,,
136217.8,0.0001271514,9.651713e-09,430.0,430.0,,
136238.1,0.0001271475,6.916165e-09,430.0,430.0,,
136258.5,0.0001271043,1.005209e-07,429.99,429.99,,
136279.1,0.0001269089,1.251177e-08,430.0,430.0,,
136299.7,0.000126903,2.03306e-08,430.0,430.0,,
136319.8,0.0001272253,3.883598e-08,430.0,430.0,,
136340.5,0.0001272175,4.964597e-08,430.0,430.0,,
136361.1,0.0001271646,9.617114e-09,430.0,430.0,,
136381.6,0.0001271997,1.852956e-08,429.99,429.99,,
136403.8,0.0001272165,9.675284e-09,430.01,430.01,,
136425.4,0.000127187,6.289321e-09,430.0,430.0,,
136445.7,0.0001272052,6.069962e-09,429.99,429.99,,
136466.0,0.0001271745,2.603523e-08,430.01,430.01,,
136486.6,0.0001271303,1.0067e-08,429.99,429.99,,
136507.0,0.000127153,8.406347e-09,430.01,430.01,,
136527.6,0.000127143,5.906682e-09,430.0,430.0,,
136548.2,0.0001271283,9.031427e-09,430.0,430.0,,
136569.0,0.000127123,9.614803e-09,430.0,430.0,,
136589.5,0.0001271234,1.135488e-08,430.0,430.0,,
136610.0,0.00012711,6.342099e-09,430.0,430.0,,
136630.6,0.0001270788,1.664532e-08,430.0,430.0,,
136651.1,0.0001270389,1.283558e-07,430.0,430.0,,
136671.8,0.0001271429,3.21436e-08,430.01,430.01,,
136692.5,0.0001270851,8.34599e-09,430.0,430.0,,
136713.3,0.0001270978,1.020675e-08,430.0,430.0,,
136734.0,0.0001270799,9.097619e-09,430.0,430.0,,
136754.6,0.0001270753,6.961002e-09,430.0,430.0,,
136775.5,0.0001270918,6.613118e-09,430.0,430.0,,
136796.1,0.0001270785,1.163567e-08,430.0,430.0,,
136816.6,0.0001270965,1.888121e-08,430.0,430.0,,
136837.5,0.0001270984,2.393138e-08,430.0,430.0,,
136858.2,0.0001270618,1.690365e-08,430.01,430.01,,
136878.7,0.0001270546,1.037304e-08,430.0,430.0,,
136899.3,0.0001270712,9.507891e-09,430.0,430.0,,
136920.1,0.0001270057,3.130513e-08,430.01,430.01,,
136940.9,0.0001269785,7.989577e-09,429.99,429.99,,
136961.6,0.0001269956,7.183314e-09,430.0,430.0,,
136982.7,0.0001269806,9.082339e-09,430.0,430.0,,
137003.2,0.0001269689,8.912538e-09,430.0,430.0,,
137023.9,0.0001269782,1.013026e-08,430.0,430.0,,
137044.5,0.0001270057,8.111035e-09,429.99,429.99,,
137065.7,0.0001270027,6.532823e-09,430.0,430.0,,
137086.6,0.0001269889,1.190191e-08,430.0,430.0,,
137107.1,0.0001269871,3.725289e-09,430.0,430.0,,
137127.9,0.000126976,6.236096e-09,430.0,430.0,,
137148.7,0.0001269669,7.309811e-09,430.0,430.0,,
137169.5,0.0001269794,1.678094e-08,430.0,430.0,,
137190.2,0.000127003,3.612632e-08,430.0,430.0,,
137210.9,0.0001270401,8.385835e-09,430.0,430.0,,
137231.8,0.0001270037,2.00779e-08,430.0,430.0,,
137252.7,0.000126983,9.637888e-09,429.99,429.99,,
137272.9,0.0001270156,1.225833e-08,430.0,430.0,,
137293.5,0.0001270247,7.134424e-09,430.01,430.01,,
137314.4,0.000127011,9.321421e-09,430.0,430.0,,
137335.4,0.0001270533,7.149981e-09,430.0,430.0,,
137356.2,0.0001270251,1.620322e-08,430.0,430.0,,
137376.9,0.0001269935,3.129164e-08,430.0,430.0,,
137397.8,0.0001269895,2.690002e-08,430.01,430.01,,
137418.8,0.0001269651,8.130191e-09,430.0,430.0,,
137439.9,0.0001269847,1.122547e-08,430.0,430.0,,
137460.6,0.0001269786,1.247397e-08,430.0,430.0,,
137481.5,0.0001270261,5.506562e-09,430.0,430.0,,
137502.5,0.0001270325,3.407508e-09,430.0,430.0,,
137523.5,0.0001270214,5.358275e-09,430.0,430.0,,
137544.7,0.0001270284,7.366591e-09,430.0,430.0,,
137566.0,0.0001270296,8.934328e-09,430.0,430.0,,
137586.6,0.0001270417,4.522782e-09,430.0,430.0,,
137608.6,0.0001270126,8.896941e-09,430.0,430.0,,
137629.9,0.0001270573,1.59934e-08,430.0,430.0,,
137650.5,0.0001270367,2.636938e-08,430.01,430.01,,
137670.8,0.0001269704,1.607759e-08,429.99,429.99,,
137692.0,0.0001270244,1.755752e-08,430.0,430.0,,
137713.0,0.0001270358,1.955505e-08,430.01,430.01,,
137733.6,0.0001270088,1.525196e-08,430.0,430.0,,
137754.5,0.0001270065,2.11358e-08,430.0,430.0,,
137775.3,0.0001269761,5.108816e-09,430.0,430.0,,
137796.2,0.0001269659,4.677369e-09,430.0,430.0,,
137817.1,0.000126981,5.676462e-09,430.0,430.0,,
137837.7,0.0001269781,1.263549e-08,430.0,430.0,,
137858.2,0.000126962,4.898979e-09,430.0,430.0,,
137879.1,0.0001269577,9.866329e-09,430.0,430.0,,
137899.4,0.0001269565,4.275252e-09,430.0,430.0,,
137920.1,0.0001269589,1.227871e-08,430.0,430.0,,
137941.1,0.0001269609,7.06242e-09,430.0,430.0,,
137962.1,0.0001269931,1.24137e-08,430.01,430.01,,
137983.2,0.0001269809,1.283615e-08,430.01,430.01,,
138004.5,0.0001269699,1.110005e-08,429.99,429.99,,
138025.7,0.0001269923,7.149981e-09,430.0,430.0,,
138046.3,0.0001269758,9.052931e-09,430.0,430.0,,
138066.9,0.0001269753,7.334091e-09,429.99,429.99,,
138087.9,0.0001269631,1.149348e-08,430.01,430.01,,
138108.6,0.0001269832,1.124278e-08,429.99,429.99,,
138129.5,0.0001270212,9.81835e-09,430.0,430.0,,
138150.0,0.0001270352,1.493542e-08,430.01,430.01,,
138170.6,0.0001270113,1.121556e-08,429.99,429.99,,
138191.6,0.0001270408,5.391351e-09,430.0,430.0,,
138212.4,0.0001270016,1.971576e-08,430.0,430.0,,
138233.1,0.000127017,1.317405e-08,430.0,430.0,,
138253.7,0.000126985,2.689486e-08,430.0,430.0,,
138274.7,0.0001269487,9.4757e-09,430.0,430.0,,
138295.6,0.0001269366,8.630695e-09,430.0,430.0,,
138316.3,0.0001269289,8.710785e-09,430.0,430.0,,
138337.3,0.0001269427,2.46984e-08,430.01,430.01,,
138358.2,0.0001269172,1.964575e-08,430.0,430.0,,
138378.8,0.0001269363,1.359779e-08,430.0,430.0,,
138399.7,0.0001269854,1.481891e-08,430.0,430.0,,
138420.5,0.00012696,2.028683e-08,430.0,430.0,,
138441.7,0.0001269464,9.822876e-09,430.0,430.0,,
138462.8,0.0001270482,1.112183e-07,430.0,430.0,,
138484.0,0.000126993,7.803133e-09,430.0,430.0,,
138504.8,0.0001269827,2.383765e-08,430.0,430.0,,
138526.4,0.0001270029,3.36665e-08,429.99,429.99,,
138548.6,0.0001270456,1.309113e-08,430.01,430.01,,
138570.2,0.0001269988,1.011929e-08,430.01,430.01,,
138591.6,0.000126999,1.504807e-08,430.0,430.0,,
138612.6,0.0001270194,7.167829e-09,430.01,430.01,,
138633.0,0.000127011,6.863753e-09,430.0,430.0,,
138653.7,0.0001270119,5.486347e-09,430.0,430.0,,
138674.3,0.0001270115,8.527733e-09,430.0,430.0,,
138694.8,0.0001269864,6.785606e-09,430.0,430.0,,
138715.3,0.0001269907,4.808557e-09,430.0,430.0,,
138736.0,0.0001269982,1.306224e-08,430.01,430.01,,
138756.5,0.0001269937,1.262317e-08,430.0,430.0,,
138777.4,0.0001270072,1.184905e-08,430.0,430.0,,
138798.3,0.0001269987,7.257946e-09,430.0,430.0,,
138819.1,0.0001269603,7.972871e-09,430.0,430.0,,
138839.9,0.0001269627,9.043721e-09,430.0,430.0,,
138860.7,0.0001269558,1.200741e-08,430.0,430.0,,
138881.4,0.0001269541,6.919377e-09,430.0,430.0,,
138902.0,0.0001269492,2.918447e-08,430.0,430.0,,
138923.0,0.0001269662,8.740709e-09,430.0,430.0,,
138943.4,0.0001269722,4.779586e-09,430.0,430.0,,
138964.3,0.0001269733,2.496664e-09,430.0,430.0,,
138985.5,0.0001269885,5.720334e-09,430.0,430.0,,
139006.1,0.0001269862,9.566144e-09,430.01,430.01,,
139026.5,0.0001269778,4.263541e-09,430.0,430.0,,
139047.6,0.0001269856,5.358275e-09,430.0,430.0,,
139068.2,0.0001269883,8.718435e-09,429.99,429.99,,
139088.8,0.0001270133,5.313505e-09,430.0,430.0,,
139109.6,0.0001269835,1.061707e-08,430.0,430.0,,
139130.6,0.0001269775,6.293736e-09,430.0,430.0,,
139151.6,0.0001269888,6.511528e-09,430.01,430.01,,
139172.4,0.0001269762,4.104198e-09,430.0,430.0,,
139193.3,0.0001269728,7.641989e-09,430.0,430.0,,
139214.3,0.0001269944,1.122695e-08,430.0,430.0,,
139235.1,0.0001269953,4.715224e-09,430.0,430.0,,
139256.2,0.0001270048,5.633235e-09,430.0,430.0,,
139277.0,0.0001270108,3.910101e-09,430.0,430.0,,
139298.0,0.0001270093,8.273787e-09,430.01,430.01,,
139318.5,0.0001270174,1.213992e-08,430.0,430.0,,
139339.8,0.0001270191,1.980713e-08,430.0,430.0,,
139360.4,0.0001269832,2.172965e-08,430.0,430.0,,
139381.5,0.0001269907,3.469246e-08,429.99,429.99,,
139402.0,0.0001270658,1.554063e-08,430.0,430.0,,
139422.8,0.0001270769,7.430418e-09,430.0,430.0,,
139443.6,0.0001271386,4.005885e-08,429.99,429.99,,
139464.1,0.000127118,3.039006e-08,430.0,430.0,,
139484.5,0.0001270662,1.292543e-08,430.0,430.0,,
139505.3,0.0001270456,7.042727e-09,430.0,430.0,,
139526.1,0.0001270306,8.884443e-09,430.0,430.0,,
139546.7,0.0001270439,4.771443e-09,430.0,430.0,,
139567.5,0.0001270483,1.187013e-08,430.0,430.0,,
139588.0,0.0001270167,2.175648e-08,430.0,430.0,,
139608.5,0.0001270902,2.337045e-08,430.0,430.0,,
139629.1,0.0001270586,1.436199e-08,430.01,430.01,,
139649.5,0.0001270685,1.862048e-08,430.0,430.0,,
139670.5,0.0001270872,1.444376e-08,430.0,430.0,,
139691.3,0.000127285,1.877617e-07,430.01,430.01,,
139712.0,0.0001271739,1.165337e-07,430.01,430.01,,
139732.9,0.0001270525,2.131379e-08,430.0,430.0,,
139753.6,0.0001269922,5.921711e-09,430.01,430.01,,
139774.7,0.0001269728,5.846176e-09,430.0,430.0,,
139795.4,0.0001269745,8.746428e-09,430.0,430.0,,
139815.9,0.0001269818,8.676917e-09,430.01,430.01,,
139836.6,0.0001269719,1.551666e-08,429.99,429.99,,
139857.0,0.0001269993,1.09651e-08,430.0,430.0,,
139877.7,0.0001270017,6.481598e-09,430.0,430.0,,
139898.3,0.0001269861,3.871549e-09,430.0,430.0,,
139918.8,0.0001270004,1.14037e-08,430.0,430.0,,
139939.5,0.0001269993,7.134424e-09,430.0,430.0,,
139959.9,0.0001270231,4.306326e-09,430.0,430.0,,
139980.1,0.0001270174,9.033272e-09,430.0,430.0,,
140000.8,0.0001270204,1.70763e-08,429.99,429.99,,
140021.5,0.0001270427,2.47119e-08,430.01,430.01,,
140042.2,0.0001270088,9.402127e-09,430.0,430.0,,
140063.0,0.0001269986,1.662127e-08,430.0,430.0,,
140084.0,0.0001270012,1.093211e-08,430.01,430.01,,
140104.8,0.0001269548,2.043309e-08,430.0,430.0,,
140125.5,0.0001269632,2.966404e-08,430.0,430.0,,
140145.8,0.0001269927,8.313978e-09,430.0,430.0,,
140166.5,0.0001270232,1.356302e-08,430.0,430.0,,
140187.3,0.0001270328,8.879439e-09,430.01,430.01,,
140208.1,0.0001270149,8.748968e-09,430.0,430.0,,
140229.1,0.000127019,6.324555e-09,430.0,430.0,,
140250.1,0.0001270131,1.387604e-08,430.01,430.01,,
140270.9,0.0001269771,1.028969e-08,430.0,430.0,,
140291.6,0.0001269881,4.067486e-09,430.0,430.0,,
140312.1,0.0001269948,2.110187e-08,430.01,430.01,,
140332.8,0.0001269882,1.100303e-08,430.0,430.0,,
140353.9,0.0001270068,1.531013e-08,430.0,430.0,,
140375.2,0.0001269861,1.378768e-08,430.0,430.0,,
140395.7,0.0001269928,5.613476e-09,430.0,430.0,,
140416.7,0.0001270119,1.123932e-08,430.0,430.0,,
140437.5,0.0001270069,1.098939e-08,430.0,430.0,,
140458.3,0.0001270023,1.612486e-08,430.0,430.0,,
140479.2,0.0001270107,1.488512e-08,429.99,429.99,,
140500.5,0.0001270206,6.058969e-09,430.01,430.01,,
140522.3,0.0001270071,7.752419e-09,430.0,430.0,,
140544.0,0.0001270113,4.270051e-09,430.0,430.0,,
140565.6,0.000127019,8.137704e-09,430.0,430.0,,
140587.1,0.0001269633,2.657505e-08,430.0,430.0,,
140608.7,0.0001269796,1.372103e-08,430.0,430.0,,
140631.3,0.0001270151,1.735543e-08,430.0,430.0,,
140652.5,0.0001270246,8.796464e-09,430.0,430.0,,
140673.6,0.0001270213,4.595892e-09,430.0,430.0,,
140694.8,0.0001270382,7.927449e-09,430.0,430.0,,
140717.0,0.0001270388,9.986658e-09,430.01,430.01,,
140739.7,0.0001270271,6.063552e-09,430.0,430.0,,
140761.2,0.0001270372,5.116422e-09,430.0,430.0,,
140782.6,0.0001270897,2.472089e-08,419.79,419.79,,
140803.1,0.0001270733,2.64199e-08,430.02,430.02,,
140823.9,0.0001270072,6.214678e-09,429.99,429.99,,
140844.7,0.0001270104,9.697651e-09,430.0,430.0,,
140865.9,0.0001270192,4.366539e-09,430.0,430.0,,
140886.9,0.0001270213,1.774542e-08,430.02,430.02,,
140907.8,0.0001269903,9.922477e-09,430.0,430.0,,
140928.6,0.0001270101,1.323673e-08,430.01,430.01,,
140949.7,0.0001270124,7.862711e-09,430.01,430.01,,
140970.6,0.0001270033,5.229192e-09,430.01,430.01,,
140991.3,0.0001269948,8.854377e-09,430.01,430.01,,
141012.6,0.0001269949,8.924996e-09,430.0,430.0,,
141033.8,0.0001270099,1.09082e-08,430.01,430.01,,
141055.5,0.0001269919,6.52261e-09,430.01,430.01,,
141076.7,0.000127008,9.006171e-09,430.01,430.01,,
141098.0,0.0001270105,6.786424e-09,430.01,430.01,,
141119.2,0.0001270064,5.738757e-09,430.0,430.0,,
141140.0,0.0001270122,4.565572e-09,430.0,430.0,,
141160.6,0.0001270098,4.589844e-09,430.0,430.0,,
141181.7,0.0001270314,1.04158e-08,430.0,430.0,,
141202.5,0.0001270292,4.391912e-09,430.01,430.01,,
141223.5,0.0001270296,8.859396e-09,430.0,430.0,,
141244.4,0.0001270129,8.887569e-09,430.01,430.01,,
141265.4,0.0001270127,5.696978e-09,430.0,430.0,,
141285.9,0.0001270183,9.262229e-09,430.0,430.0,,
141306.4,0.0001270573,8.944893e-09,430.0,430.0,,
141327.1,0.0001270306,2.146418e-08,430.01,430.01,,
141347.7,0.0001270169,1.834515e-08,429.99,429.99,,
141368.3,0.000127076,1.396822e-08,430.0,430.0,,
141388.9,0.00012706,1.574802e-08,430.01,430.01,,
141409.5,0.0001270228,6.52857e-09,430.0,430.0,,
141430.4,0.000127057,1.202775e-08,430.0,430.0,,
141451.0,0.0001270701,8.86253e-09,430.01,430.01,,
141471.6,0.0001270498,6.142746e-09,430.0,430.0,,
141492.5,0.0001270532,6.268085e-09,430.0,430.0,,
141513.5,0.0001270682,1.36284e-08,430.0,430.0,,
141533.7,0.0001270738,9.647107e-09,430.01,430.01,,
141554.4,0.0001270677,8.000694e-09,430.0,430.0,,
141575.0,0.0001270581,1.381183e-08,430.01,430.01,,
141595.9,0.0001270513,6.074537e-09,430.01,430.01,,
141616.3,0.0001270632,3.823901e-09,430.01,430.01,,
141636.9,0.0001270577,7.04036e-09,430.0,430.0,,
141657.5,0.0001270568,9.531235e-09,430.0,430.0,,
141678.4,0.0001270793,1.478776e-08,430.0,430.0,,
141699.1,0.0001270739,7.709302e-09,430.0,430.0,,
141720.2,0.0001270686,9.709102e-09,430.0,430.0,,
141740.8,0.0001270656,1.15393e-08,430.0,430.0,,
141761.5,0.00012708,5.077182e-09,430.0,430.0,,
141782.0,0.0001270808,7.871185e-09,430.0,430.0,,
141802.7,0.0001271003,4.643993e-09,430.01,430.01,,
141823.2,0.0001270778,8.093893e-09,430.0,430.0,,
141844.3,0.0001271094,9.252027e-09,430.0,430.0,,
141865.5,0.0001270826,7.501111e-09,430.01,430.01,,
141886.7,0.0001270644,8.422193e-09,430.0,430.0,,
141907.6,0.0001270918,6.106463e-09,430.01,430.01,,
141928.5,0.0001270694,8.643559e-09,430.0,430.0,,
141949.4,0.0001270812,4.516636e-09,430.0,430.0,,
141970.6,0.000127089,4.853407e-09,430.0,430.0,,
141991.3,0.0001270784,9.991107e-09,430.0,430.0,,
142012.2,0.0001270958,1.780012e-08,429.99,429.99,,
142032.8,0.0001271253,1.087352e-08,430.01,430.01,,
142054.4,0.000127106,5.868939e-09,429.99,429.99,,
142075.4,0.0001270967,4.785394e-09,430.0,430.0,,
142096.2,0.0001271012,6.876692e-09,430.0,430.0,,
142117.1,0.0001270983,8.564137e-09,430.01,430.01,,
142138.4,0.0001270879,1.332041e-08,429.99,429.99,,
142159.4,0.0001271746,2.557429e-08,430.01,430.01,,
142180.0,0.0001271019,4.842738e-08,430.02,430.02,,
142201.0,0.0001270809,2.836449e-08,429.99,429.99,,
142222.2,0.0001271217,1.561374e-08,430.01,430.01,,
142243.1,0.0001270771,7.636899e-09,430.0,430.0,,
142263.7,0.0001270954,7.026932e-09,430.0,430.0,,
142284.3,0.0001270972,1.967966e-08,430.01,430.01,,
142305.4,0.0001270409,6.063552e-09,430.0,430.0,,
142326.2,0.0001270775,1.831363e-08,430.0,430.0,,
142347.0,0.0001270726,5.947922e-09,430.0,430.0,,
142368.1,0.0001270631,3.695342e-09,430.0,430.0,,
142389.4,0.0001270673,8.512083e-09,430.0,430.0,,
142410.2,0.0001270896,8.682038e-09,430.01,430.01,,
142431.2,0.0001270685,1.611935e-08,430.01,430.01,,
142452.0,0.0001270259,9.757618e-09,430.01,430.01,,
142473.0,0.0001270543,1.294475e-08,430.0,430.0,,
142494.2,0.0001270362,1.20628e-08,430.0,430.0,,
142515.1,0.0001270283,9.900056e-09,430.01,430.01,,
142536.0,0.0001270659,8.999191e-08,430.01,430.01,,
142557.1,0.0001270988,8.283424e-08,430.0,430.0,,
142577.9,0.000127033,8.459052e-09,430.01,430.01,,
142598.5,0.0001270194,7.456541e-09,430.0,430.0,,
142619.5,0.0001270177,9.534149e-09,430.01,430.01,,
142640.7,0.0001270108,7.524774e-09,430.0,430.0,,
142661.8,0.0001270027,8.944893e-09,430.01,430.01,,
142683.6,0.0001270133,1.414253e-08,430.0,430.0,,
142704.1,0.0001271509,5.682224e-08,430.01,430.01,,
142724.8,0.0001271588,1.875456e-08,430.0,430.0,,
142745.3,0.0001271518,1.594992e-08,430.0,430.0,,
142766.2,0.0001271053,4.430463e-08,430.01,430.01,,
142786.9,0.0001270178,2.057939e-08,430.0,430.0,,
142807.5,0.0001269417,9.897143e-08,430.01,430.01,,
142828.4,0.0001268805,5.892557e-09,430.0,430.0,,
142849.2,0.0001269697,9.096037e-08,430.0,430.0,,
142869.7,0.0001271308,2.743396e-08,430.0,430.0,,
142890.4,0.0001271022,9.307106e-09,430.01,430.01,,
142910.9,0.0001270691,2.232811e-08,430.01,430.01,,
142931.7,0.0001271265,2.497221e-08,430.0,430.0,,
142952.2,0.0001271386,8.604908e-09,430.01,430.01,,
142972.8,0.0001271423,1.322498e-08,430.0,430.0,,
142993.6,0.0001271368,9.126275e-09,430.0,430.0,,
143014.5,0.000127157,9.309493e-09,430.0,430.0,,
143035.1,0.0001271866,1.714124e-08,430.0,430.0,,
143055.4,0.0001271549,1.804593e-08,430.0,430.0,,
143075.9,0.0001271221,1.656268e-08,430.01,430.01,,
143096.8,0.0001270955,7.933753e-09,430.0,430.0,,
143117.4,0.0001271156,1.017841e-08,430.01,430.01,,
143138.1,0.0001271021,2.349208e-08,430.0,430.0,,
143159.1,0.0001271998,1.852806e-08,430.0,430.0,,
143180.0,0.0001272182,1.181148e-08,430.01,430.01,,
143200.8,0.0001272059,8.710785e-09,430.0,430.0,,
143221.8,0.0001272137,6.992853e-09,430.01,430.01,,
143242.6,0.0001272053,4.854551e-09,430.0,430.0,,
143263.5,0.0001271892,7.671013e-09,430.0,430.0,,
143284.2,0.0001271673,8.380533e-09,430.0,430.0,,
143305.1,0.0001271963,1.788885e-08,430.0,430.0,,
143325.7,0.0001271913,3.8416e-08,430.01,430.01,,
143346.5,0.00012717,3.649962e-08,430.0,430.0,,
143367.3,0.000127156,2.750757e-08,430.0,430.0,,
143388.4,0.0001271692,1.773759e-08,430.0,430.0,,
143409.4,0.0001271534,1.675444e-08,430.0,430.0,,
143430.3,0.0001272368,2.311229e-08,430.0,430.0,,
143451.1,0.0001272169,7.622336e-09,430.0,430.0,,
143471.5,0.0001272222,8.904431e-09,430.0,430.0,,
143492.0,0.000127238,7.302967e-09,430.0,430.0,,
143512.7,0.0001272179,6.226288e-09,430.0,430.0,,
143533.5,0.0001272178,1.348085e-08,430.0,430.0,,
143554.2,0.0001272091,6.190495e-09,430.0,430.0,,
143575.3,0.0001272293,7.91693e-09,430.0,430.0,,
